1
12,2
13,4
14,1
15,1
16,4
17,2
18,2
19,4
20,0
21,3
22,0
23,4
24,3
25,4
26,1
27,2
28,3
29,1
30,0
31,3
32,3

476
1,2
2,1
3,4
4,0
5,4
6,3
7,4
8,2
9,1
10,0
11,0
12,1
13,1
14,4
15,2
16,1
17,3
18,3
19,1
20,0
21,3
22,2
23,2
24,1
25,1
26,2
27,4
28,3
29,3
30,2
31,4
32,3

477
1,2
2,2
3,3
4,0
5,4
6,1
7,3
8,2
9,1
10,4
11,4
12,2
13,4
14,2
15,1
16,4
17,2
18,3
19,4
20,0
21,3
22,0
23,1
24,4
25,4
26,2
27,3
28,3
29,1
30,0
31,4
32,3

478
1,2
2,2
3,3
4,0
5,4
6,1
7,3
8,2
9,1
10,4
11,4
12,2
13,4
14,4
15,0
16,1
17,0
18,3
19,4
20,0
21,3
22,2
23,1
24,4
25,4
26,0
27,2
28,3
29,1
30,1
31,4
32,3

479
1,2
2,2
3,4
4,0
5,4
6,1
7,4
8,2
9,1
10,4
11,4
12,3
13,1
14,1
15,0
16,2
17,0
18,3
19,1
20,0
21,3
22,3
23,1
24,4
25,1
26,0
27,3
28,4
29,1
30,2
31,4
32,3

480
1,2
2,2
3,4
4,0
5,4
6,2
7,4
8,2
9,1
10,4
11,4
12,3
13,1
14,1
15,0
16,2
17,0
18,3
19,1
20,0
21,3
22,3
23,2
24,4
25,1
26,0
27,3
28,4
29,2
30,2
31,4
32,3

481
1,2
2,2
3,4
4,0
5,4
6,3
7,4
8,2
9,1
10,4
11,4
12,2
13,2
14,1
15,2
16,1
17,1
18,3
19,1
20,0
21,3
22,0
23,1
24,4
25,1
26,0
27,3
28,3
29,1
30,2
31,4
32,3

482
1,2
2,2
3,4
4,0
5,4
6,4
7,4
8,2
9,1
10,4
11,4
12,3
13,2
14,1
15,2
16,1
17,2
18,3
19,1
20,0
21,3
22,0
23,1
24,4
25,1
26,0
27,4
28,3
29,1
30,2
31,4
32,3

483
1,2
2,2
3,4
4,0
5,4
6,3
7,4
8,2
9,1
10,4
11,4
12,1
13,1
14,4
15,2
16,1
17,3
18,3
19,1
20,0
21,3
22,0
23,2
24,4
25,1
26,2
27,4
28,0
29,3
30,2
31,4
32,3

484
1,2
2,0
3,3
4,0
5,4
6,1
7,3
8,1
9,4
10,3
11,1
12,2
13,4
14,4
15,4
16,4
17,2
18,2
19,4
20,0
21,3
22,2
23,1
24,1
25,4
26,0
27,3
28,3
29,2
30,1
31,3
32,3

485
1,2
2,0
3,3
4,0
5,4
6,1
7,3
8,1
9,4
10,3
11,4
12,2
13,4
14,3
15,4
16,4
17,2
18,2
19,4
20,0
21,3
22,2
23,4
24,1
25,4
26,0
27,3
28,3
29,2
30,4
31,3
32,3

486
1,2
2,0
3,3
4,0
5,4
6,0
7,3
8,1
9,4
10,3
11,3
12,2
13,4
14,4
15,4
16,1
17,2
18,2
19,4
20,0
21,3
22,2
23,0
24,1
25,4
26,1
27,2
28,3
29,2
30,2
31,3
32,3

487
1,2
2,0
3,3
4,0
5,4
6,0
7,3
8,2
9,1
10,3
11,3
12,2
13,4
14,4
15,4
16,1
17,2
18,3
19,4
20,0
21,3
22,2
23,0
24,1
25,4
26,1
27,2
28,3
29,2
30,2
31,4
32,3

488
1,2
2,0
3,3
4,0
5,4
6,0
7,3
8,1
9,4
10,0
11,4
12,2
13,4
14,4
15,0
16,1
17,2
18,2
19,4
20,0
21,3
22,2
23,0
24,4
25,4
26,0
27,2
28,3
29,1
30,1
31,3
32,3

489
1,2
2,0
3,4
4,0
5,4
6,4
7,4
8,3
9,1
10,0
11,1
12,2
13,1
14,1
15,1
16,1
17,3
18,4
19,1
20,0
21,0
22,3
23,1
24,2
25,1
26,4
27,4
28,3
29,1
30,3
31,4
32,3

490
1,2
2,0
3,4
4,0
5,0
6,4
7,4
8,3
9,1
10,4
11,1
12,2
13,1
14,1
15,1
16,1
17,3
18,3
19,1
20,0
21,3
22,3
23,2
24,1
25,1
26,3
27,4
28,2
29,3
30,2
31,4
32,3

491
1,2
2,4
3,2
4,0
5,1
6,4
7,1
8,4
9,3
10,2
11,2
12,4
13,4
14,2
15,3
16,3
17,1
18,1
19,3
20,0
21,1
22,0
23,3
24,2
25,2
26,2
27,1
28,1
29,3
30,0
31,2
32,1

492
1,2
2,0
3,2
4,0
5,3
6,4
7,1
8,4
9,3
10,2
11,2
12,4
13,0
14,2
15,3
16,3
17,1
18,1
19,3
20,0
21,3
22,4
23,4
24,2
25,3
26,2
27,2
28,1
29,4
30,1
31,2
32,1

493
1,2
2,1
3,3
4,0
5,3
6,0
7,3
8,1
9,4
10,3
11,3
12,0
13,4
14,3
15,1
16,4
17,2
18,2
19,4
20,0
21,2
22,2
23,0
24,1
25,4
26,3
27,3
28,3
29,2
30,2
31,3
32,2

494
1,2
2,3
3,2
4,0
5,0
6,4
7,3
8,1
9,4
10,2
11,3
12,1
13,4
14,3
15,4
16,4
17,1
18,2
19,4
20,0
21,2
22,1
23,1
24,3
25,3
26,3
27,2
28,0
29,1
30,1
31,3
32,2

495
1,2
2,3
3,3
4,0
5,0
6,2
7,3
8,2
9,1
10,3
11,2
12,1
13,4
14,4
15,3
16,4
17,2
18,3
19,4
20,0
21,2
22,2
23,1
24,4
25,4
26,0
27,3
28,4
29,0
30,2
31,3
32,3

496
1,2
2,3
3,3
4,0
5,0
6,2
7,3
8,2
9,1
10,3
11,3
12,1
13,4
14,4
15,0
16,4
17,2
18,3
19,4
20,0
21,2
22,2
23,1
24,4
25,0
26,1
27,3
28,4
29,2
30,2
31,3
32,3

497
1,2
2,3
3,2
4,0
5,2
6,0
7,3
8,4
9,3
10,2
11,3
12,4
13,4
14,2
15,3
16,3
17,1
18,2
19,3
20,0
21,2
22,4
23,4
24,3
25,3
26,0
27,2
28,2
29,0
30,1
31,2
32,1

498
1,2
2,4
3,3
4,0
5,0
6,1
7,3
8,2
9,1
10,3
11,4
12,2
13,4
14,4
15,1
16,1
17,2
18,3
19,1
20,0
21,2
22,2
23,2
24,4
25,4
26,4
27,3
28,0
29,2
30,2
31,4
32,3

499
1,2
2,4
3,3
4,0
5,0
6,4
7,3
8,1
9,4
10,3
11,3
12,1
13,4
14,4
15,1
16,1
17,2
18,2
19,4
20,0
21,2
22,2
23,2
24,3
25,4
26,3
27,3
28,0
29,2
30,1
31,3
32,2

500
1,2
2,0
3,3
4,0
5,3
6,4
7,3
8,1
9,4
10,1
11,3
12,1
13,4
14,4
15,1
16,4
17,0
18,2
19,4
20,0
21,2
22,1
23,1
24,3
25,4
26,1
27,3
28,2
29,2
30,1
31,3
32,2

501
1,2
2,0
3,3
4,0
5,3
6,2
7,3
8,2
9,1
10,4
11,3
12,1
13,4
14,4
15,4
16,4
17,3
18,3
19,1
20,0
21,2
22,2
23,0
24,4
25,1
26,1
27,3
28,0
29,2
30,3
31,3
32,3

502
1,2
2,2
3,3
4,0
5,3
6,2
7,4
8,2
9,1
10,4
11,4
12,2
13,4
14,4
15,1
16,0
17,1
18,3
19,1
20,0
21,3
22,2
23,0
24,4
25,4
26,1
27,3
28,3
29,2
30,1
31,4
32,3

503
1,2
2,2
3,3
4,0
5,3
6,2
7,4
8,2
9,1
10,4
11,4
12,2
13,4
14,4
15,1
16,0
17,2
18,3
19,2
20,0
21,3
22,2
23,0
24,4
25,4
26,1
27,3
28,3
29,3
30,2
31,4
32,3

504
1,2
2,1
3,4
4,0
5,4
6,3
7,4
8,2
9,1
10,0
11,4
12,0
13,2
14,1
15,2
16,2
17,3
18,4
19,1
20,0
21,4
22,3
23,0
24,4
25,1
26,2
27,4
28,3
29,2
30,2
31,4
32,3

505
1,2
2,2
3,3
4,0
5,0
6,0
7,3
8,2
9,4
10,4
11,4
12,1
13,1
14,4
15,3
16,0
17,0
18,3
19,4
20,0
21,0
22,2
23,1
24,4
25,4
26,2
27,3
28,0
29,2
30,1
31,3
32,3

506
1,2
2,2
3,3
4,0
5,3
6,3
7,3
8,2
9,4
10,0
11,3
12,2
13,4
14,3
15,4
16,1
17,1
18,3
19,4
20,0
21,3
22,2
23,0
24,3
25,4
26,2
27,3
28,3
29,2
30,1
31,3
32,2

507
1,2
2,3
3,4
4,0
5,4
6,4
7,4
8,2
9,1
10,0
11,4
12,3
13,1
14,4
15,1
16,2
17,2
18,4
19,1
20,0
21,4
22,3
23,0
24,4
25,1
26,2
27,4
28,4
29,2
30,2
31,4
32,3

508
1,2
2,3
3,3
4,0
5,0
6,3
7,3
8,2
9,4
10,4
11,4
12,1
13,4
14,4
15,4
16,4
17,2
18,2
19,4
20,0
21,1
22,2
23,1
24,1
25,4
26,2
27,3
28,4
29,2
30,0
31,3
32,2

509
1,2
2,3
3,3
4,0
5,0
6,4
7,3
8,2
9,1
10,3
11,3
12,1
13,0
14,4
15,4
16,4
17,2
18,3
19,1
20,0
21,0
22,2
23,1
24,1
25,1
26,2
27,3
28,4
29,2
30,2
31,3
32,3

510
1,2
2,3
3,4
4,0
5,0
6,4
7,3
8,2
9,1
10,4
11,3
12,1
13,0
14,4
15,4
16,4
17,3
18,3
19,1
20,0
21,0
22,3
23,1
24,1
25,1
26,2
27,4
28,4
29,2
30,3
31,4
32,3

511
1,2
2,4
3,3
4,0
5,3
6,3
7,3
8,2
9,4
10,0
11,3
12,0
13,2
14,4
15,1
16,1
17,2
18,3
19,4
20,0
21,3
22,2
23,0
24,3
25,4
26,2
27,3
28,3
29,2
30,1
31,3
32,2

512
1,2
2,0
3,3
4,0
5,3
6,2
7,3
8,2
9,4
10,3
11,3
12,2
13,4
14,3
15,1
16,1
17,2
18,3
19,1
20,0
21,3
22,0
23,0
24,3
25,4
26,2
27,3
28,3
29,2
30,2
31,4
32,2

513
1,2
2,1
3,4
4,0
5,4
6,0
7,4
8,0
9,1
10,1
11,4
12,3
13,2
14,1
15,2
16,2
17,3
18,4
19,1
20,0
21,4
22,3
23,1
24,4
25,1
26,0
27,4
28,3
29,1
30,2
31,4
32,3

514
1,2
2,1
3,4
4,0
5,4
6,0
7,4
8,0
9,1
10,1
11,4
12,3
13,3
14,1
15,2
16,2
17,3
18,4
19,1
20,0
21,4
22,3
23,2
24,4
25,1
26,0
27,4
28,4
29,2
30,2
31,4
32,3

515
1,2
2,2
3,4
4,0
5,4
6,0
7,4
8,2
9,1
10,1
11,4
12,3
13,1
14,4
15,2
16,1
17,0
18,3
19,1
20,0
21,4
22,3
23,2
24,2
25,1
26,0
27,4
28,4
29,3
30,2
31,4
32,3

516
1,2
2,3
3,4
4,0
5,4
6,0
7,4
8,3
9,1
10,1
11,1
12,3
13,1
14,4
15,2
16,1
17,0
18,4
19,1
20,0
21,4
22,3
23,1
24,0
25,1
26,2
27,4
28,4
29,3
30,4
31,4
32,3

517
1,2
2,2
3,3
4,0
5,2
6,2
7,3
8,2
9,4
10,4
11,4
12,1
13,4
14,3
15,4
16,4
17,2
18,3
19,1
20,0
21,3
22,2
23,3
24,4
25,3
26,0
27,3
28,3
29,2
30,0
31,4
32,2

518
1,2
2,3
3,3
4,0
5,2
6,3
7,2
8,1
9,4
10,4
11,4
12,1
13,4
14,4
15,1
16,4
17,2
18,2
19,4
20,0
21,3
22,2
23,2
24,4
25,3
26,2
27,2
28,0
29,1
30,0
31,3
32,2

519
1,2
2,3
3,3
4,0
5,0
6,2
7,3
8,1
9,4
10,4
11,4
12,1
13,4
14,4
15,2
16,1
17,2
18,3
19,4
20,0
21,3
22,2
23,4
24,0
25,3
26,0
27,3
28,2
29,4
30,2
31,3
32,2

520
1,2
2,4
3,3
4,0
5,1
6,1
7,2
8,1
9,4
10,4
11,3
12,1
13,1
14,0
15,4
16,4
17,2
18,2
19,4
20,0
21,3
22,1
23,0
24,4
25,3
26,3
27,3
28,2
29,1
30,4
31,2
32,2

521
1,2
2,2
3,4
4,0
5,4
6,4
7,3
8,2
9,1
10,4
11,4
12,3
13,1
14,4
15,2
16,1
17,2
18,3
19,1
20,0
21,2
22,3
23,0
24,4
25,1
26,0
27,4
28,4
29,3
30,2
31,4
32,3

522
1,2
2,0
3,4
4,0
5,3
6,0
7,1
8,2
9,1
10,4
11,4
12,3
13,1
14,4
15,2
16,1
17,2
18,3
19,1
20,0
21,4
22,3
23,2
24,4
25,1
26,4
27,4
28,3
29,3
30,2
31,4
32,3

523
1,2
2,0
3,4
4,0
5,4
6,0
7,2
8,2
9,1
10,4
11,4
12,3
13,1
14,4
15,2
16,1
17,2
18,3
19,1
20,0
21,4
22,3
23,2
24,1
25,1
26,4
27,4
28,4
29,3
30,2
31,4
32,3

524
1,2
2,1
3,3
4,0
5,1
6,2
7,3
8,1
9,4
10,3
11,2
12,1
13,4
14,3
15,3
16,4
17,0
18,2
19,4
20,0
21,4
22,1
23,3
24,4
25,4
26,3
27,0
28,2
29,2
30,1
31,3
32,2

525
1,2
2,1
3,2
4,0
5,2
6,1
7,3
8,1
9,4
10,3
11,3
12,0
13,4
14,3
15,4
16,4
17,2
18,2
19,4
20,0
21,0
22,1
23,0
24,3
25,3
26,0
27,2
28,2
29,0
30,0
31,3
32,2

526
1,2
2,1
3,2
4,0
5,2
6,1
7,2
8,1
9,4
10,3
11,3
12,4
13,4
14,3
15,3
16,4
17,2
18,2
19,4
20,0
21,4
22,1
23,0
24,3
25,3
26,0
27,2
28,2
29,4
30,1
31,1
32,2

527
1,2
2,1
3,2
4,0
5,2
6,0
7,3
8,1
9,4
10,3
11,3
12,1
13,4
14,3
15,3
16,3
17,0
18,2
19,4
20,0
21,4
22,1
23,3
24,3
25,3
26,4
27,0
28,2
29,1
30,1
31,3
32,2

528
1,2
2,1
3,3
4,0
5,0
6,2
7,2
8,1
9,4
10,3
11,3
12,1
13,4
14,3
15,3
16,4
17,4
18,2
19,3
20,0
21,0
22,1
23,4
24,3
25,3
26,1
27,2
28,2
29,2
30,4
31,3
32,1

529
1,2
2,1
3,3
4,0
5,0
6,0
7,3
8,1
9,4
10,3
11,3
12,1
13,4
14,3
15,0
16,4
17,0
18,2
19,4
20,0
21,0
22,1
23,3
24,3
25,3
26,1
27,0
28,2
29,2
30,2
31,3
32,2

530
1,2
2,1
3,3
4,0
5,2
6,1
7,2
8,1
9,4
10,3
11,3
12,4
13,4
14,3
15,3
16,4
17,2
18,2
19,4
20,0
21,1
22,1
23,0
24,3
25,4
26,0
27,2
28,2
29,4
30,2
31,1
32,2

531
1,2
2,1
3,3
4,0
5,3
6,0
7,3
8,1
9,4
10,3
11,3
12,1
13,4
14,3
15,3
16,4
17,0
18,2
19,4
20,0
21,1
22,1
23,3
24,3
25,4
26,1
27,0
28,2
29,2
30,2
31,3
32,2

532
1,2
2,1
3,0
4,0
5,2
6,1
7,3
8,1
9,4
10,3
11,3
12,1
13,4
14,0
15,4
16,4
17,2
18,2
19,4
20,0
21,0
22,1
23,3
24,3
25,3
26,0
27,2
28,2
29,0
30,0
31,3
32,2

533
1,2
2,2
3,3
4,0
5,0
6,3
7,3
8,1
9,4
10,4
11,4
12,2
13,4
14,3
15,4
16,4
17,1
18,2
19,4
20,0
21,0
22,1
23,1
24,4
25,4
26,2
27,3
28,2
29,2
30,1
31,3
32,2

534
1,2
2,3
3,3
4,0
5,2
6,0
7,2
8,1
9,4
10,2
11,3
12,1
13,4
14,3
15,3
16,4
17,1
18,2
19,4
20,0
21,0
22,1
23,2
24,4
25,3
26,3
27,0
28,2
29,2
30,1
31,3
32,2

535
1,2
2,3
3,3
4,0
5,2
6,3
7,3
8,2
9,4
10,3
11,4
12,1
13,4
14,3
15,4
16,4
17,2
18,2
19,4
20,0
21,3
22,1
23,0
24,1
25,3
26,0
27,2
28,2
29,2
30,2
31,3
32,2

536
1,2
2,3
3,3
4,0
5,2
6,3
7,3
8,1
9,4
10,3
11,3
12,0
13,4
14,0
15,4
16,4
17,1
18,2
19,1
20,0
21,2
22,1
23,4
24,3
25,3
26,3
27,2
28,2
29,4
30,2
31,3
32,2

537
1,2
2,3
3,3
4,0
5,2
6,2
7,3
8,1
9,4
10,3
11,3
12,1
13,4
14,4
15,0
16,3
17,1
18,2
19,4
20,0
21,1
22,1
23,3
24,4
25,4
26,1
27,0
28,2
29,2
30,2
31,3
32,2

538
1,2
2,3
3,3
4,0
5,0
6,4
7,2
8,1
9,4
10,0
11,2
12,1
13,4
14,4
15,4
16,4
17,1
18,2
19,4
20,0
21,4
22,1
23,3
24,3
25,3
26,0
27,2
28,2
29,4
30,1
31,3
32,3

539
1,2
2,4
3,3
4,0
5,1
6,1
7,3
8,1
9,4
10,3
11,2
12,1
13,4
14,3
15,3
16,4
17,1
18,2
19,4
20,0
21,4
22,1
23,3
24,0
25,4
26,3
27,0
28,2
29,2
30,4
31,3
32,2

540
1,2
2,4
3,3
4,0
5,1
6,1
7,3
8,1
9,4
10,3
11,2
12,1
13,4
14,3
15,3
16,4
17,0
18,2
19,4
20,0
21,4
22,1
23,3
24,3
25,4
26,3
27,0
28,2
29,2
30,4
31,3
32,2

541
1,2
2,0
3,3
4,0
5,2
6,0
7,3
8,1
9,4
10,3
11,0
12,1
13,4
14,3
15,4
16,4
17,2
18,2
19,0
20,0
21,0
22,1
23,3
24,0
25,3
26,0
27,2
28,2
29,2
30,2
31,3
32,2

542
1,2
2,0
3,3
4,0
5,3
6,2
7,3
8,1
9,4
10,0
11,3
12,4
13,4
14,3
15,0
16,4
17,2
18,2
19,4
20,0
21,3
22,1
23,0
24,0
25,4
26,1
27,0
28,2
29,2
30,1
31,3
32,2

543
1,2
2,0
3,3
4,0
5,0
6,0
7,3
8,1
9,4
10,3
11,2
12,1
13,4
14,3
15,3
16,4
17,2
18,2
19,4
20,0
21,0
22,1
23,3
24,0
25,4
26,0
27,0
28,2
29,2
30,2
31,3
32,2

544
1,2
2,0
3,3
4,0
5,3
6,2
7,3
8,1
9,4
10,0
11,3
12,1
13,4
14,4
15,1
16,4
17,4
18,2
19,4
20,0
21,3
22,1
23,0
24,0
25,4
26,0
27,2
28,2
29,0
30,1
31,3
32,2

545
1,2
2,0
3,3
4,0
5,3
6,3
7,3
8,1
9,4
10,0
11,3
12,2
13,4
14,4
15,1
16,4
17,1
18,2
19,4
20,0
21,3
22,1
23,0
24,0
25,4
26,0
27,3
28,2
29,0
30,1
31,3
32,2

546
1,2
2,0
3,3
4,0
5,2
6,2
7,3
8,1
9,4
10,3
11,4
12,1
13,4
14,3
15,3
16,3
17,2
18,2
19,4
20,0
21,1
22,1
23,3
24,4
25,4
26,0
27,0
28,2
29,1
30,2
31,3
32,2

547
1,2
2,0
3,3
4,0
5,0
6,1
7,3
8,1
9,4
10,3
11,0
12,1
13,4
14,4
15,0
16,4
17,2
18,2
19,4
20,0
21,1
22,1
23,3
24,4
25,4
26,0
27,0
28,2
29,2
30,2
31,3
32,2

548
1,2
2,0
3,3
4,0
5,3
6,0
7,3
8,1
9,4
10,3
11,3
12,2
13,4
14,4
15,0
16,0
17,1
18,2
19,4
20,0
21,3
22,2
23,0
24,1
25,4
26,0
27,3
28,3
29,2
30,1
31,3
32,2

549
1,2
2,1
3,3
4,0
5,4
6,1
7,3
8,2
9,4
10,3
11,4
12,2
13,0
14,4
15,2
16,4
17,2
18,0
19,4
20,0
21,4
22,2
23,4
24,4
25,4
26,1
27,3
28,4
29,2
30,2
31,3
32,3

550
1,2
2,1
3,3
4,0
5,0
6,4
7,3
8,2
9,4
10,4
11,4
12,2
13,1
14,4
15,2
16,0
17,2
18,2
19,1
20,0
21,1
22,2
23,4
24,4
25,4
26,1
27,3
28,4
29,1
30,2
31,3
32,3

551
1,2
2,1
3,4
4,0
5,0
6,4
7,4
8,2
9,1
10,1
11,4
12,2
13,1
14,1
15,2
16,0
17,2
18,3
19,1
20,0
21,2
22,3
23,1
24,4
25,4
26,2
27,4
28,4
29,1
30,2
31,4
32,3

552
1,2
2,3
3,3
4,0
5,0
6,2
7,3
8,1
9,4
10,3
11,0
12,1
13,4
14,4
15,2
16,4
17,2
18,3
19,4
20,0
21,1
22,2
23,4
24,0
25,4
26,1
27,3
28,4
29,2
30,2
31,3
32,3

553
1,2
2,3
3,3
4,0
5,0
6,2
7,3
8,1
9,4
10,3
11,3
12,1
13,4
14,0
15,2
16,1
17,2
18,3
19,4
20,0
21,0
22,2
23,3
24,3
25,4
26,1
27,3
28,4
29,2
30,2
31,3
32,2

554
1,2
2,4
3,3
4,0
5,2
6,3
7,3
8,2
9,4
10,3
11,4
12,1
13,1
14,4
15,2
16,3
17,2
18,3
19,1
20,0
21,0
22,2
23,4
24,0
25,4
26,1
27,3
28,4
29,0
30,2
31,3
32,3

555
1,2
2,4
3,3
4,0
5,0
6,3
7,3
8,2
9,4
10,3
11,3
12,1
13,1
14,0
15,2
16,1
17,2
18,3
19,4
20,0
21,0
22,2
23,3
24,3
25,4
26,1
27,3
28,4
29,2
30,2
31,3
32,2

556
1,2
2,0
3,3
4,0
5,3
6,0
7,3
8,2
9,4
10,3
11,0
12,1
13,4
14,4
15,2
16,4
17,2
18,3
19,4
20,0
21,1
22,2
23,4
24,2
25,4
26,1
27,3
28,4
29,2
30,2
31,3
32,3

557
1,2
2,2
3,2
4,0
5,0
6,1
7,2
8,4
9,3
10,2
11,3
12,4
13,3
14,3
15,1
16,3
17,1
18,2
19,3
20,0
21,3
22,1
23,3
24,3
25,3
26,2
27,2
28,0
29,1
30,4
31,2
32,2

558
1,2
2,3
3,3
4,0
5,0
6,0
7,3
8,1
9,4
10,3
11,4
12,2
13,4
14,3
15,3
16,3
17,2
18,2
19,4
20,0
21,3
22,1
23,1
24,4
25,4
26,2
27,0
28,3
29,1
30,2
31,3
32,2

559
1,2
2,3
3,2
4,0
5,0
6,0
7,2
8,1
9,3
10,2
11,3
12,4
13,0
14,1
15,3
16,3
17,1
18,2
19,3
20,0
21,3
22,4
23,4
24,3
25,3
26,2
27,2
28,2
29,4
30,1
31,2
32,1

560
1,2
2,1
3,4
4,0
5,0
6,4
7,4
8,2
9,1
10,4
11,1
12,2
13,1
14,4
15,1
16,3
17,3
18,0
19,1
20,0
21,4
22,3
23,1
24,1
25,1
26,2
27,4
28,3
29,2
30,2
31,4
32,3

561
1,2
2,1
3,4
4,0
5,0
6,4
7,4
8,2
9,1
10,4
11,4
12,2
13,1
14,4
15,1
16,3
17,2
18,0
19,1
20,0
21,4
22,3
23,1
24,4
25,1
26,2
27,4
28,3
29,1
30,2
31,4
32,3

562
1,2
2,1
3,4
4,0
5,4
6,0
7,4
8,2
9,1
10,2
11,4
12,0
13,2
14,4
15,3
16,1
17,3
18,3
19,1
20,0
21,4
22,3
23,1
24,2
25,1
26,2
27,3
28,4
29,3
30,2
31,4
32,3

563
1,2
2,2
3,4
4,0
5,0
6,1
7,4
8,3
9,1
10,4
11,1
12,2
13,2
14,1
15,1
16,2
17,3
18,4
19,2
20,0
21,0
22,3
23,3
24,1
25,1
26,2
27,4
28,4
29,3
30,2
31,1
32,4

564
1,2
2,4
3,4
4,0
5,4
6,4
7,4
8,2
9,1
10,4
11,1
12,2
13,1
14,4
15,2
16,1
17,3
18,0
19,1
20,0
21,2
22,3
23,1
24,0
25,1
26,2
27,4
28,4
29,3
30,3
31,4
32,3

565
1,2
2,0
3,4
4,0
5,3
6,2
7,4
8,2
9,1
10,3
11,1
12,2
13,2
14,1
15,2
16,1
17,3
18,4
19,1
20,0
21,1
22,3
23,4
24,1
25,1
26,2
27,4
28,4
29,1
30,2
31,4
32,0

566
1,2
2,0
3,4
4,0
5,4
6,0
7,4
8,2
9,1
10,0
11,4
12,0
13,1
14,4
15,2
16,1
17,0
18,3
19,1
20,0
21,4
22,3
23,2
24,0
25,1
26,2
27,4
28,4
29,3
30,2
31,4
32,3

567
1,2
2,2
3,2
4,0
5,1
6,0
7,2
8,4
9,3
10,2
11,2
12,4
13,0
14,3
15,3
16,3
17,4
18,1
19,3
20,0
21,3
22,4
23,2
24,2
25,2
26,0
27,1
28,1
29,3
30,1
31,2
32,1

568
1,3
2,1
3,1
4,0
5,4
6,3
7,1
8,3
9,2
10,1
11,1
12,3
13,2
14,3
15,2
16,2
17,4
18,1
19,2
20,0
21,1
22,4
23,1
24,2
25,1
26,4
27,4
28,0
29,0
30,4
31,1
32,4

569
1,3
2,1
3,1
4,0
5,0
6,3
7,4
8,3
9,1
10,1
11,1
12,2
13,2
14,1
15,1
16,2
17,3
18,1
19,2
20,0
21,1
22,4
23,2
24,2
25,2
26,0
27,4
28,4
29,4
30,4
31,1
32,3

570
1,3
2,1
3,1
4,0
5,1
6,0
7,1
8,4
9,2
10,4
11,2
12,3
13,2
14,2
15,3
16,2
17,4
18,1
19,2
20,0
21,1
22,1
23,2
24,2
25,2
26,1
27,1
28,4
29,0
30,4
31,1
32,4

571
1,3
2,1
3,1
4,0
5,1
6,0
7,1
8,4
9,2
10,0
11,2
12,3
13,2
14,4
15,2
16,2
17,4
18,1
19,2
20,0
21,4
22,4
23,2
24,2
25,2
26,1
27,1
28,4
29,3
30,4
31,1
32,4

572
1,3
2,1
3,1
4,0
5,1
6,0
7,4
8,3
9,2
10,0
11,2
12,3
13,2
14,4
15,1
16,2
17,4
18,1
19,2
20,0
21,4
22,4
23,2
24,2
25,2
26,1
27,4
28,4
29,3
30,4
31,1
32,4

573
1,3
2,1
3,1
4,0
5,1
6,2
7,1
8,0
9,2
10,2
11,2
12,3
13,2
14,2
15,0
16,2
17,4
18,4
19,2
20,0
21,3
22,4
23,2
24,2
25,2
26,1
27,1
28,0
29,2
30,3
31,1
32,4

574
1,3
2,1
3,1
4,0
5,1
6,3
7,1
8,0
9,2
10,2
11,2
12,3
13,2
14,2
15,0
16,2
17,4
18,4
19,2
20,0
21,3
22,4
23,3
24,2
25,2
26,1
27,1
28,0
29,3
30,3
31,1
32,4

575
1,3
2,1
3,1
4,0
5,0
6,2
7,1
8,3
9,2
10,0
11,2
12,3
13,2
14,2
15,2
16,3
17,4
18,1
19,2
20,0
21,1
22,4
23,2
24,2
25,2
26,3
27,1
28,4
29,2
30,3
31,1
32,0

576
1,3
2,1
3,1
4,0
5,0
6,0
7,1
8,4
9,2
10,3
11,2
12,3
13,2
14,1
15,0
16,0
17,4
18,1
19,2
20,0
21,1
22,4
23,2
24,2
25,2
26,0
27,1
28,4
29,0
30,4
31,1
32,4

577
1,3
2,1
3,1
4,0
5,0
6,0
7,1
8,3
9,2
10,2
11,2
12,3
13,2
14,0
15,0
16,3
17,4
18,1
19,2
20,0
21,1
22,4
23,0
24,2
25,2
26,1
27,1
28,4
29,0
30,3
31,1
32,4

578
1,3
2,1
3,4
4,0
5,4
6,0
7,4
8,3
9,1
10,4
11,1
12,2
13,2
14,3
15,1
16,1
17,3
18,4
19,0
20,0
21,4
22,3
23,1
24,2
25,1
26,4
27,4
28,3
29,2
30,3
31,4
32,3

579
1,3
2,1
3,4
4,0
5,3
6,0
7,4
8,3
9,1
10,2
11,1
12,2
13,2
14,4
15,0
16,4
17,3
18,4
19,1
20,0
21,4
22,3
23,1
24,2
25,1
26,1
27,4
28,3
29,2
30,3
31,4
32,3

580
1,3
2,1
3,4
4,0
5,0
6,1
7,4
8,2
9,1
10,1
11,1
12,2
13,2
14,0
15,0
16,2
17,3
18,4
19,1
20,0
21,4
22,3
23,1
24,2
25,1
26,4
27,4
28,3
29,1
30,2
31,4
32,3

581
1,3
2,1
3,4
4,0
5,0
6,2
7,4
8,3
9,1
10,2
11,1
12,2
13,2
14,0
15,0
16,2
17,3
18,4
19,1
20,0
21,4
22,3
23,2
24,2
25,1
26,1
27,4
28,3
29,2
30,2
31,4
32,4

582
1,3
2,1
3,4
4,0
5,0
6,0
